object_id,chi_sq_g,chi_sq_all
1465631,97.35913693431604,453.4547016632197
1438166,13.19160369500417,39.18562037797651
1449225,43.32460531036089,122.08863768262248
1460237,91.8893775481399,823.2785422443635
1390591,41.44842709577222,201.74677774292812
1447604,185.27246623847844,599.6966717099994
1451565,90.5368290504348,242.7771999951346
1439695,50.4070090180968,127.53925832879294
1419583,125.8799401258432,292.84487406553313
1428744,120.36551418930286,342.04928005576653
1432150,17.97634526077368,51.41696305299731
1444473,73.75570858353372,202.49383231041267
1424869,18.215965108896693,34.875737577366415
1425153,75.3641071014929,158.43163984025836
1464673,391.3717685907739,1184.037963253351
1426470,12.961118482623116,298.8117614081311
1429494,570.2697811612868,1112.7471427294822
1427595,274.91835242395626,596.7060899015286
1406986,117.39713540267134,322.39909454618146
1463739,73.14186750254073,176.28377094006018
1421980,125.05653231519256,343.5792586104285
1440004,329.2493266228459,1362.498238421653
1446326,75.50446105664872,188.4661421113144
1397890,128.52444890982227,415.8082915559714
1425002,202.14701157844848,397.9535449901238
1426344,11.81829843674554,245.5496536958021
1453171,261.5597986768892,672.5854404027868
1447940,39.735873915592414,122.28180494312348
1449240,39.300005548221925,101.748759425124
1390809,128.78082404514737,443.360191108064
1465826,75.10484973238151,162.47367009543424
1398838,314.4723795910151,651.236146796561
1402033,28.8365667057808,133.9873533251308
1409607,985.5723631267836,2668.8212693228284
1420702,16.438079718557752,99.46439175153964
1402727,240.74764245219097,684.3060852597039
1399364,182.3044312379572,455.30843309870136
1464276,49.93372858143694,120.9227461383752
1465115,10.6433638977432,34.96686037632332
1429894,63.38582762640564,149.7734269137655
1451256,66.28532392163216,248.15416153388537
1448517,36.947034998190304,82.58930760763967
1448059,244.159960695214,777.9485753848694
1428433,32.899383974735606,108.4825630611146
1394301,75.16121750443953,154.4591651571321
1403569,160.05042557988318,372.3647326799214
1409084,1622.7692465628788,2792.6851391531577
1400779,68.42926641065384,311.9531066996756
1456011,95.0269832160516,347.46946884710775
1391339,122.23856475804196,262.4822846156544
1424278,15.877087249837665,31.215801766375822
1424196,22.472758918105924,68.76465261787355
1428143,40.63997504767081,115.98801357039277
1415823,45.53632698922499,159.42615068493922
1464542,228.07627293080023,362.62175979122657
1452173,213.8754688482448,717.0437421844456
1450603,84.25051950729046,188.80783812691377
1408019,128.8093985429213,322.54598001261894
1421196,62.18655393043032,157.5871680439074
1443019,41.033549916373616,128.5216316592483
1449137,79.41637068433644,193.641160422739
1430334,216.0044176535415,460.738653298042
1466511,33.031233133126385,83.91949917899711
1439195,67.46271062833578,164.79950172153028
1442351,110.50166896615296,333.8877401076276
1464889,45.11338965461523,187.28450758109912
1421047,46.51754377517968,80.04552784165973
1390840,112.40889846977534,339.2502715932173
1397497,124.76230861627288,469.6734850717343
1452695,54.81993620661965,206.43006412964203
1465112,11.215174000031244,35.34764926575545
1463762,45.94127038713092,112.40474354898151
1451555,348.62506759093446,788.4916413275877
1432192,47.8084172109055,118.4931467043292
1421344,148.9104524314785,622.0465731067163
1396001,136.91674709826236,1753.7591306256654
1393778,200.61746703515243,379.350673925357
1424294,633.2855146604503,1274.5002697217587
1407622,117.63032920928669,135.9725917253471
1444215,37.77266570399885,72.5970622089003
