object_id,sdss_name,apparent_mag_2500,apparent_mag_2500_err,f_host_4200,alpha_lambda,alpha_lambda_err,redchi,RA,DEC,SDSS_NAME,Z_SYS,LOGLBOL,LOGLBOL_ERR,LOGL3000,LOGL3000_ERR,M_I,SN_MEDIAN_ALL,apparent_mag_i,Z,LOGLBOL_CALC,LOGLBOL_ERR_CALC,idx,objectId,RA_w,DEC_w,sep_arcsec
1389033,024747.59-004810.1,22.12513801753197,0.0060464162165008,-99.0,-1.1193093396582512,0.0137603869772605,0.4000986013756991,41.9483128946823,-0.8028193069362985,024747.59-004810.1,1.9243055471721702,46.40438864846129,0.0027178928116917,45.6925814194201,0.0027178928116917,-26.19510574504951,11.863704681396484,19.908533,1.9243055471721702,46.40438864846129,0.0027178928116917,135594,1389033,41.9483128946823,-0.8028193069362985,0.0
1389026,024748.87-000147.5,21.4666352121642,0.0073220915157357,-99.0,-1.1039071077080287,0.0185665168315003,0.8979619034716999,41.95364217871239,-0.0298837359086229,024748.87-000147.5,1.8670730224715195,46.630618225258104,0.0023390758267325,45.91881099621691,0.0023390758267325,-26.53023461225593,16.142671585083008,19.435312,1.8670730224715195,46.630618225258104,0.0023390758267325,135601,1389026,41.95364217871239,-0.0298837359086229,0.0
1388993,024753.20-002138.0,22.095128690867064,0.0127062579693593,-99.0,-1.188437116519136,0.0309269250207854,0.4637994977946006,41.97168013632718,-0.3605570943177242,024753.20-002138.0,1.436264848221175,46.0772474837037,0.0033280253612595,45.36544025466251,0.0033280253612595,-25.12947761802807,10.620272636413574,19.930475,1.436264848221175,46.0772474837037,0.0033280253612595,135636,1388993,41.97168013632718,-0.3605570943177242,0.0
1388968,024756.35-001556.1,20.84295656037279,0.0029333054419122,-99.0,-1.0303167884710307,0.0074719867915893,1.479934680238459,41.98479241766199,-0.2656048081435084,024756.35-001556.1,2.1254874655279146,46.960275266067974,0.0017311785668994,46.328668541924806,0.001959617111904,-27.72032460064695,28.879262924194336,18.370998,2.1254874655279146,46.960275266067974,0.0017311785668994,135663,1388968,41.98479241766199,-0.2656048081435084,0.0
1388963,024757.67+001542.4,22.92006731412021,0.0149641358366192,-99.0,-1.2014023937502931,0.0389410661495753,0.3866804019502005,41.99033051589879,0.2617938332232422,024757.67+001542.4,2.4700181580323597,46.36806002420388,0.0064462183725702,45.752476789576185,0.0505951708504248,-26.175599041594825,6.016968727111816,20.204512,2.4700181580323597,46.36806002420388,0.0064462183725702,135668,1388963,41.99033051589879,0.2617938332232422,0.0
1388943,024801.09-004015.8,20.52972272860297,0.0007888099265773,-99.0,-2.264440562142047,0.0042786892093513,0.9314710170005264,42.00457708335509,-0.6710732644896202,024801.09-004015.8,0.8117806798693017,45.824091346341625,0.0034302283068896,45.11228411730043,0.0034302283068896,-23.955356905215353,16.07855987548828,19.777912,0.8117806798693017,45.824091346341625,0.0034302283068896,135688,1388943,42.00457708335509,-0.6710732644896202,0.0
1388831,024820.91-002546.8,21.71352052443145,0.0082664808094534,-99.0,-1.157678820446293,0.0267769981654443,0.2717650518373751,42.087134,-0.429675,024820.91-002546.8,1.4619015210061173,46.200053803629686,0.0041214302365553,45.488246574588494,0.0041214302365553,-25.744789824106487,6.053365230560303,19.482378,1.4619015210061173,46.200053803629686,0.0041214302365553,135809,1388831,42.087134,-0.429675,0.0
1388819,024823.51+003552.7,21.46341001173884,0.0046727278966418,-99.0,-1.6731826271897012,0.0170157509776395,0.2753875322356601,42.097999,0.597975,024823.51+003552.7,1.0150462935586404,45.83585507445934,0.0058079562023323,45.12404784541815,0.0058079562023323,-24.80375319589827,5.787975311279297,19.53363,1.0150462935586404,45.83585507445934,0.0058079562023323,135822,1388819,42.097999,0.597975,0.0
1388817,024823.77-010002.5,22.41602015100448,0.0148820062125309,-99.0,-0.6343061453095764,0.0637186646820364,0.2787692848582832,42.099055,-1.000712,024823.77-010002.5,1.6049567909007614,46.091704622210685,0.0099727863195653,45.37989739316949,0.0099727863195653,-25.35417686165426,3.3465418815612793,20.364298,1.6049567909007614,46.091704622210685,0.0099727863195653,135824,1388817,42.099055,-1.000712,0.0
1388799,024826.69-004144.4,22.314187338144485,0.0135879729357757,-99.0,-1.254928113029541,0.0126167161774088,0.8428198613663913,42.11124691321817,-0.695680637791284,024826.69-004144.4,2.981066512868148,46.870318545104084,0.0027165907598991,0.0,-1.0,-27.40315485739084,10.374679565429688,19.612135,2.981066512868148,46.870318545104084,0.0027165907598991,135844,1388799,42.11124691321817,-0.695680637791284,0.0
