i,object_id,sdss_name,z,log_lbol,log_lbol_err,log_tau_rest,log_tau_rest_err,log_sigma,log_sigma_err,log_jitter,magerrs_mean
51,1440590,001404.60-010357.8,0.9811922201135244,46.431202691210885,0.0024494829633994,3.3592427301179555,0.5622590262957246,[-0.63706587 -0.76641286 -0.72876943],[0.28267368 0.28371738 0.28425037],[ -3.11280138  -3.98280364 -14.94744193],[0.03341303 0.02632451 0.02835156]
52,1440591,001404.45+011237.4,2.1682938584467664,46.44714755115956,0.0111239406953522,2.5416602296710327,0.3615204167342756,[-0.55972265 -0.64771208 -0.65325816],[0.16623313 0.16800673 0.20058625],[-14.20863057 -10.99229662  -2.37032172],[0.10527315 0.09201269 0.08813239]
53,1440592,001403.68+000324.1,0.6966689731221098,44.68751138283952,0.0772702768992701,3.623249859750435,0.7367978148400589,[-0.34726053 -0.56996138 -0.27983881],[0.31280741 0.3349656  0.33464901],[-15.13368701 -67.62865204 -16.15962212],[0.22441279 0.21214406 0.16117279]
54,1440594,001402.66+005844.4,1.333730507359918,45.22868722531353,0.0179052415115386,1.9247139535973925,0.4368362206833321,[-0.93089772 -0.64757396 -0.47810597],[0.26684252 0.38905616 0.37686798],[-11.83038445 -13.50000723 -14.6329637 ],[0.26499436 0.20776188 0.17919762]
55,1440595,001402.34-002153.9,2.303332898742556,45.27095676318325,0.0363175677817615,2.604626103616744,0.8819231156674646,[-1.32135181 -0.48443112         nan],[0.62609826 0.85138519        nan],[-12.35596631 -14.99661158 -14.25370752],[0.21412161 0.22731445 0.15779296]
56,1440597,001402.20+010857.2,2.132567355583975,45.11143658861144,0.0620091977930279,1.4632482226591788,2.445857399007193,[-2.47386205 -3.18928064 -3.70896616],[2.06797357 2.25169976 2.23576103],[-13.85653595 -12.80495577 -13.39086667],[0.1869297]
57,1440600,001401.70-000030.5,1.4354870875981198,45.11802141420028,0.0239884108271297,2.0044565510162258,1.1179203770688362,[-1.72607622 -0.62272814 -0.85157184],[0.5163479  0.74374761 0.71060366],[-12.59966222  -8.49786667 -16.32631027],[0.24518871 0.20334582 0.16798258]
59,1440603,001401.54+002834.2,1.4187150128166144,46.30087944189553,0.0021382764698429,2.725127019217162,0.4543246410019337,[-0.724148   -0.79445329 -0.79898317],[0.21191709 0.21441175 0.2219696 ],[ -8.96303244  -3.30251458 -10.0252199 ],[0.07430867 0.06526085 0.06623893]
60,1440605,001401.09-010607.1,2.111868616182003,46.28827713923928,0.0054356991503965,1.5389665518044515,0.3408243642679687,[-0.97423844 -0.92077363 -1.20790429],[0.10516716 0.13807886 0.1736336 ],[-7.37810307 -7.38385589 -2.52161153],[0.13898635 0.11178741 0.08771367]
61,1440607,001400.95-000808.2,1.5405468679949088,44.68522365149689,0.0986913499873622,2.099606942657092,1.3009931755670228,[-0.27592218 -0.25206581 -0.71313816],[0.74629212 1.0392685  1.02144876],[ -6.03648573  -9.09229895 -12.05507411],[0.20781396 0.26365962]
62,1440608,001400.72-001250.9,0.7418869067007621,44.95705384499337,0.0074913401718497,2.6296010990695224,0.5278745041097854,[-0.73604772 -1.0030802  -1.06672983],[0.19165156 0.2195854  0.23774865],[-12.05130269  -7.99855772 -13.86635532],[0.19007032 0.1527628  0.10608858]
63,1440610,001400.45+004255.5,1.7107950559636034,46.84269482286122,0.0014326164794375,2.3331625801045903,0.3820372371694254,[-1.00639855 -1.12533203 -1.2579399 ],[0.16596641 0.16753377 0.17361744],[ -3.30745741 -11.93240792  -3.66534768],[0.04018817 0.03931945 0.03358076]
64,1440611,001400.41-002328.4,2.548477910026894,46.01837679903115,0.0095656713984695,1.0792191185798157,0.3626716339269783,[-1.21248656 -0.8057112  -1.48320016],[0.41942159 0.59185951 0.75177576],[-11.63909723 -11.29250113 -13.80002606],[0.22098714 0.18359565 0.15218369]
65,1440620,001358.33+011457.0,2.166284595189005,45.76916765465359,0.030419986268928,2.643617230723136,0.4816771608114922,[-0.57604536 -0.61051041 -0.40248857],[0.18893091 0.22215406 0.20941381],[-13.70810649  -1.65771623 -11.54924171],[0.21200918 0.18977537 0.17634831]
66,1440621,001357.87+001708.5,0.9180044951528676,45.47068666864419,0.0048758536403035,3.1428772733619605,0.5127921044329713,[-0.38213587 -0.29066403 -0.14793108],[0.23217488 0.23651831 0.24652344],[-15.42432192  -2.23477673  -9.458727  ],[0.15537587 0.12824951 0.12515322]
67,1440631,001356.00+004646.7,2.3994363291600607,45.22958755226177,0.0573576349404731,2.652168983384948,0.6328599621071853,[-0.46713636 -0.39151556 -0.3807174 ],[0.26711611 0.30489093 0.34104944],[ -15.13322503 -132.05115913  -16.15606171],[0.25853705 0.19635726 0.19257327]
68,1440634,001355.85-003829.9,2.029325767023469,45.50517271444986,0.0266796435992375,2.9305566970931984,0.6234561494314375,[-0.46536642 -1.19852832 -0.78710368],[0.26203075 0.3959628  0.28920772],[ -1.52832858  -2.07808729 -11.05198991],[0.20070739 0.16394613 0.12623996]
69,1440636,001355.37-011426.2,1.954464340802168,45.81966131563911,0.0128941988368573,1.7501727808184382,0.2652006966155275,[-0.84647412 -0.66771034 -0.55586611],[0.11354687 0.14933624 0.18607228],[-12.58352202  -8.49702651 -16.32843346],[0.18972577 0.17073449 0.14217811]
70,1440641,001354.36-001407.8,1.9682016938032048,46.30402710279299,0.0050576812917135,1.9606487650823192,0.32574409772178,[-1.02239    -1.04058635 -0.90090875],[0.11790535 0.13308297 0.16712099],[ -6.75955729  -6.11921886 -15.55887693],[0.13664646 0.12801657 0.10887635]
71,1440644,001354.09-010400.6,0.8610380841178891,45.347955746049024,0.0040109535992662,2.2966453016590105,0.3248231629716482,[-0.74769885 -0.79405528 -0.76696472],[0.13105908 0.13794468 0.15716501],[ -9.79261271 -15.46616333 -10.10822352],[0.12779483 0.12071824 0.11094039]
73,1440652,001353.43-005936.5,2.6960307220779365,45.66589148037884,0.0281621397163185,2.560409147230099,1.0075003441176495,[-0.0376757  -0.28526239 -0.56055528],[0.71635219 0.97400806 0.96218973],[ -4.6685812   -9.17873731 -16.73905819],[0.21824644 0.20451618]
74,1440653,001353.29+005809.9,2.201819523645697,45.44967022297066,0.0455253208599941,2.199949523109664,0.4351483278476885,[-0.23544359 -0.25469294 -0.00058211],[0.19594882 0.24673475 0.24376147],[-10.83308521  -1.95850015 -10.53158067],[0.26405799 0.22726277 0.20867263]
75,1440654,001353.16+002024.3,2.000132880584004,46.15626699796752,0.0060170844384437,0.8069225647934988,0.5335788849879205,[-1.15981002 -1.03110975 -0.65144988],[0.21970366 0.32612751 0.36282955],[-12.69490068 -13.38763177  -9.20898999],[0.2104644  0.17368507 0.15317202]
76,1440659,001352.10+010639.4,1.6438983513296763,45.37629746766486,0.0176874354272449,2.964839250591768,0.8413990137722152,[  -0.57804497 -142.09576748   -0.17507713],[0.45100898 0.99518093 0.59043194],[ -8.19187837 -14.14826026  -7.76088703],[0.15549562 0.1807947  0.16402176]
77,1440660,001352.02-001900.7,1.1679028188925562,45.77341340097507,0.0088212687166482,3.0490106903785943,0.569897268698393,[-0.81055424 -0.61004913 -0.59254425],[0.27464351 0.28139309 0.28400138],[ -3.01003093 -16.71774019  -2.58685865],[0.13170931 0.10033749 0.09483631]
78,1440661,001351.94-005920.8,2.8449135877488474,46.913961355213765,0.0027387227500277,2.156894427755549,0.383034464460285,[-0.98544051 -0.96989797 -1.14319147],[0.16852581 0.171748   0.19518737],[-12.45445015  -8.50869606 -16.31717091],[0.0938927  0.07672225 0.06682824]
79,1440662,001351.72+000032.8,1.3929410846486636,45.89500987471301,0.005270875186973,2.216951799090186,0.3033071351727855,[-0.47826523 -0.54802136 -0.6844416 ],[0.1289537  0.13695875 0.16023063],[ -7.45880293 -14.83631439 -15.90261752],[0.17994812 0.15424985 0.12193217]
80,1440668,001350.37-003557.9,1.7062541540389546,45.44550265059715,0.015672740019557,-0.1650791909244646,1.11975103255243,[-0.4115216  -0.55091321 -0.65012498],[0.10826941 0.19458324 0.24192209],[-11.00467996 -14.6091341  -11.32558068],[0.25049946 0.23061822 0.17598229]
81,1440671,001349.63-004751.8,1.932223510840535,46.46021501060097,0.0,2.680290444530499,0.4637915365486664,[-0.68956168 -0.7847062  -1.1182356 ],[0.19113649 0.1957941  0.24508342],[-11.70874993 -13.47152474 -14.62496071],[0.09273129 0.07538155 0.05283447]
82,1440673,001348.99+011118.3,1.9332464353948868,45.9357634588372,0.0121975155184301,1.9535307877129025,0.5440434570368057,[-0.61141758 -0.65993095 -0.61789347],[0.15420299 0.17898886 0.19352139],[-15.42069298  -4.93777086  -9.45304426],[0.18856163 0.15744708 0.1497149 ]
83,1440677,001348.38+000552.7,1.4053546709127849,45.55851366096772,0.0151320114794373,1.3026091311192736,0.2779692930319638,[-0.93023743 -0.68496519 -0.65282746],[0.14651267 0.19502628 0.24690801],[-11.28913928  -5.48278146  -7.4853529 ],[0.21204514 0.17448549 0.12572862]
84,1440679,001348.15-003541.5,0.7542335599099735,44.95501717576388,0.0103242688743776,2.8775463725712385,0.6170022440071463,[-0.65624746 -0.90034446 -0.35520928],[0.2382384  0.29027074 0.28522461],[ -9.695321   -13.57571688 -12.06441489],[0.22362396 0.21087823 0.14922545]
85,1440680,001347.74+000747.2,0.6278165324464958,45.082495288274416,0.0130121690385962,1.215840517453462,0.3113504323256868,[-0.53979701 -0.67857793 -0.85301855],[0.12680581 0.18513623 0.21176303],[-13.52478945 -11.22507916 -11.53456447],[0.22952431 0.18356943 0.10647322]
86,1440682,001347.60-002506.9,1.1219408328169684,46.245582006620005,0.0028552104125658,2.5782317310044016,0.4406063907450195,[-0.60632472 -0.74785622 -0.68883341],[0.20482305 0.21359956 0.21648082],[-13.47724471 -13.33373093 -11.20546558],[0.05315296 0.03207198 0.03007622]
87,1440683,001347.57-001223.3,1.9692395689482345,45.63031133267777,0.0251853019870367,1.6771452503854638,0.2439802953445564,[-0.50207741 -0.41328098 -0.33074248],[0.10246224 0.13798192 0.13774092],[-10.86895362 -11.83739899 -10.00336954],[0.21430796 0.20088011 0.16675082]
88,1440688,001346.65+004205.4,1.549839302524373,46.096379978984,0.0034276437778508,0.7414183582916656,0.1343668380294789,[-0.69322306 -0.85739131 -0.42403526],[0.04738323 0.06028153 0.07824452],[-9.40228134 -9.98677893 -9.0371738 ],[0.13886161 0.11062946 0.1002512 ]
89,1440689,001346.52+003402.9,0.2741097522939787,45.090312952714186,0.001926240543387,1.8474475643158808,0.1847330480940188,[-0.76067815 -0.98778335 -0.68240589],[0.06621741 0.07237745 0.07513141],[-3.12553214 -2.91980537 -2.3796891 ],[0.05556837 0.04031355 0.03505487]
90,1440690,001346.50-001839.9,1.2369163594705896,45.40741617847189,0.0089347532417747,0.1343846975809602,0.6894174228874352,[-1.32876682 -0.46007381 -5.56438026],[0.47947354 0.6734539  1.02731503],[-16.84531494 -14.34672032  -1.71700999],[0.23642551 0.20284316 0.14283766]
91,1440693,001345.73-010153.1,1.729655827953124,45.23461124598197,0.0366078222354069,1.851983008785049,1.151948976780557,[-41.89528143  -0.30963748 -49.6513444 ],[0.84569897 1.18816365 1.25015798],[ -1.99369007  -8.81432852 -11.85962319],[0.27984192 0.22958306 0.18618515]
93,1440697,001344.03+011455.9,2.226911291335326,45.43925574547991,0.0280847729085493,1.367039575404153,2.1908753716380724,[-2.30988866 -2.77541899 -3.46490575],[1.26313345 1.51308459 1.52036646],[-13.06809725  -5.54751755 -10.90789858],[0.26413844 0.22417939 0.17744803]
94,1440698,001343.89-005200.5,0.6558697758421798,45.26546446419594,0.0147113412056185,2.339023765477564,0.4880338186668643,[-0.58839026 -0.83276821 -0.57066393],[0.19499623 0.26028748 0.25280921],[-13.65271044  -2.24178546 -11.10217765],[0.25211139 0.19885968 0.13866376]
95,1440699,001343.47+000121.5,0.6036741517645212,44.98838810191258,0.0110422049487617,1.798394290370418,0.2264381702247875,[-0.43705822 -0.42871179 -0.59092244],[0.09821734 0.12544617 0.1413976 ],[-17.08825068 -15.39816685  -9.96500907],[0.21233002 0.19500671 0.14799939]
96,1440703,001342.45-002412.6,1.6480166303178514,46.93806838023764,0.001008687568671,0.4565017753139099,0.1041038979228779,[-0.94595822 -1.02249447 -0.87897422],[0.03274864 0.04260225 0.05332675],[-14.39291738  -2.74362877  -2.44781376],[0.04135227 0.02963307 0.02665561]
97,1440707,001341.11+005817.9,2.0229840641083974,45.778877142911504,0.0201666644161377,2.645242189471108,0.4540575272889238,[-0.35156254 -0.40039863 -0.26001649],[0.18087768 0.18952384 0.19744743],[-14.60828728 -10.57945858 -17.14649424],[0.20048498 0.20969015 0.16456192]
98,1440717,001338.89-005354.7,1.3775755587055944,45.462643152226775,0.0159468847331325,3.1446334654663697,0.7956139359725667,[-0.74379081 -0.62338083 -1.11495431],[0.49177875 0.6449698  0.77746578],[-12.34727902 -14.98519586 -14.24968406],[0.25870458 0.21407259 0.16355776]
99,1440722,001338.51+005521.0,0.8300815336409807,44.93535862986333,0.0103397884492153,3.2555582064099955,0.7086158644397542,[-0.39302816 -0.45384892 -0.20705691],[0.26420304 0.27296295 0.27731793],[-11.30110891  -2.43895911  -7.5139943 ],[0.20994422 0.18215141 0.17335483]
0,1440723,001338.39+000829.0,1.2171126436573043,45.4705785136729,0.0111252243571833,1.2022881750262098,0.4676236181237563,[-0.92251279 -0.90024938 -0.64441883],[0.18735879 0.26194271 0.30179129],[-15.88283854  -4.75222292  -7.25236618],[0.20897442 0.14261841 0.11003124]
1,1440725,001338.26+004339.3,4.174701291077441,46.25309159087668,0.1405499166552957,0.424769304727373,0.6082781770191774,[-0.44866863 -0.74738883 -0.64438961],[0.13778027 0.21326272 0.24866809],[ -9.05847196  -7.02407399 -14.86721648],[0.23858541 0.19905733 0.14748044]
2,1440731,001337.10+001355.3,1.8827113530450448,45.70751983484345,0.014024976713582,3.2570990182972834,0.6981731627592123,[-0.4914143  -0.50390981 -1.10849619],[0.30441605 0.33663185 0.59042904],[-14.91683027 -14.71058468 -14.91970264],[0.24431041 0.21417328 0.15347984]
3,1440734,001335.87-010245.2,2.1850480637366885,46.02619751595231,0.0077975462102344,0.8285650900962982,0.6708721300993874,[-0.58968486 -0.78655852 -0.65396264],[0.12635995 0.21935361 0.23817624],[-9.98462423 -6.41678206 -8.12137676],[0.2126582  0.19014138 0.14738695]
4,1440738,001335.45-003008.1,0.5993155140346298,45.25165823024842,0.0125361062402049,2.305491052673366,0.2477220252421348,[-0.47378021 -0.55521416 -0.63658716],[0.09626666 0.10216866 0.12193381],[-11.75671865 -13.50063231 -14.6276732 ],[0.18344806 0.16206771 0.13564532]
5,1440741,001335.15+003908.0,1.802536203227732,45.61494875230317,0.0132456761228958,1.5348580416544646,0.5312645183132338,[-0.85360381 -0.69158346 -1.05053821],[0.20266944 0.31402587 0.51774936],[-12.69953865 -13.38738957  -9.30713222],[0.22528531 0.19715924 0.15429966]
6,1440742,001334.80+003524.1,2.073916319323647,46.20322802480936,0.0189112897992878,3.2356965580581813,0.7024482206461771,[-0.29684615 -0.35896119 -0.39888817],[0.35345632 0.35454706 0.3557284 ],[ -8.98095194  -3.84785189 -10.03522633],[0.11907058 0.12245284 0.11556818]
7,1440744,001334.01+005930.2,1.783258763784015,46.2255911770292,0.0083870715102598,3.227291588579566,0.5687663515659191,[-0.36216857 -0.44453939 -0.71779992],[0.27314104 0.27434154 0.2778125 ],[-2.67267106 -7.67747597 -8.06507334],[0.111419   0.10696696 0.10507647]
8,1440747,001333.87+010607.5,2.836863651083785,46.0602516208882,0.0116966011154957,2.0662364443689354,0.4716278663205671,[-0.3763174  -0.33601601 -0.07193629],[0.16354119 0.18909606 0.22518988],[-10.06583824 -17.00139022  -6.53100994],[0.21443857 0.19509464 0.17178092]
9,1440748,001333.45-011212.7,1.671463183497146,45.440238674363925,0.0198286895434343,4.543483509465245,1.6017967907649275,[-2.14569302 -3.14139316         nan],[1.24277527 1.4501798         nan],[-103.95689304   -6.34873442           nan],[0.21367546 0.2081905  0.16066973]
10,1440754,001332.23-002336.1,1.9110286016560496,45.656976479922186,0.0279474921223936,3.220728788669932,0.9159885218339414,[-0.79686077 -1.02504127 -1.66289504],[0.43452583 0.59034982 0.83214385],[ -9.91189459 -11.49698451  -8.07894098],[0.22061943 0.21799352 0.15129937]
11,1440756,001331.63-010307.4,1.9130645991622068,46.511745433844695,0.004738398067154,1.5548272781310204,0.2876035900595745,[-0.9195979  -0.97095474 -1.10816898],[0.11665218 0.15498631 0.17664543],[ -8.19519676  -5.24745978 -14.34823535],[0.15866307 0.12691862 0.10316244]
12,1440758,001331.26-001509.4,3.248127012845993,46.00980404732252,0.0253290205871294,2.5774108986625914,1.5298303419287822,[-1.54392572 -1.7763436  -1.34123101],[1.08677525 1.3286391  1.24050516],[         nan -12.13558081 -14.03203788],[0.24061202 0.20593316 0.15974057]
13,1440760,001331.22+000310.2,0.6233220189559107,45.04170198378458,0.011145057520796,2.894984191693403,0.5372412362323369,[-0.64008121 -0.81222196 -0.64935788],[0.20604109 0.23043482 0.2339734 ],[-15.42444063  -2.06244147  -9.57372461],[0.20736684 0.19682692 0.1681749 ]
14,1440761,001331.06-000213.6,2.1816773492125527,45.98831002710196,0.0082294124799311,2.084368492370232,0.3758328235489827,[-0.59587274 -0.8726042  -0.83940174],[0.15440935 0.18212263 0.19267815],[ -2.57240913 -12.29588287 -15.6673675 ],[0.17482569 0.15816211 0.12532379]
15,1440762,001330.57+001814.2,1.8428854870954656,46.63194039951585,0.0020532213806099,2.787588723298722,0.4517729469056448,[-0.67872108 -0.76342633 -0.8913197 ],[0.21151353 0.21207334 0.21374228],[-17.33325685  -9.20101336 -12.00581967],[0.06420732 0.06365223 0.0614159 ]
